v1.1in,1
"2013,Falcon",1
Full,1
Thrustin,1
finally,2
5in,1
2018.,15
designed,4
retropropulsively,1
"land,",3
"recovered,",1
reflown.[97]TheFalcon,1
Heavyis,1
aheavy-lift,1
"63,800",1
kg,3
"(140,700",1
toLow,1
orbit(LEO),1
"26,700",1
"(58,900",1
togeosynchronous,1
orbit(GTO).,1
uses,2
slightly,1
modified,3
cores,2
27Merlin,1
1Dengines.[98][99]The,1
flew,2
inaugural,2
6,14
launching,4
personalTesla,1
Roadsterintoheliocentric,1
orbit[100]Both,1
certified,4
conduct,4
theNational,1
Security,4
Launch(NSSL).[101][102]As,1
15,6
129,1
"times,",1
resulting,2
127,1
full,2
"successes,",1
partial,1
"success,one",1
in-flight,1
failure.,1
"addition,",2
experienceda,1
pre-flight,1
failureprior,1
static,3
2016.[103][104]Rocket,1
enginesMain,1
enginesTheMerlin,1
1Dengine,1
undergoes,1
Rocket,7
Facility,2
"inMcGregor,",2
Texas.Since,1
founding,1
severalrocket,1
"engines–Merlin,Kestrel,",1
andRaptorfor,1
inlaunch,1
"vehicles,[105][106]Dracofor",1
thereaction,2
control,2
systemof,2
"spacecraft,[107]andSuperDracofor",1
abort,4
capability,2
inCrew,1
Dragon.[108]Merlin,1
family,2
engines,5
usesliquid,1
oxygen(LOX),1
andRP-1propellants,1
agas-generator,1
power,3
cycle.,1
Merlin,3
1's,1
"stage,",2
stages,3
engine,11
apintleinjector,1
provides,1
deep-throttle,1
landings.,1
Propellants,1
fed,1
via,1
"shaft,",1
dual,1
impellerturbopump.[109][110]Kestrel,1
LOX/RP-1pressure-fedrocket,1
main,1
engine.,1
built,3
pintle,1
architecture,1
"aturbopump,",1
isfed,1
tank,1
pressure.,1
isablatively,1
cooledin,1
chamber,1
"throat,",1
isradiatively,1
cooledon,1
exhaust,1
nozzle.,1
Kestrel's,1
nozzle,1
fabricated,1
high,2
strengthniobiumalloy.[106][111]Draco,1
ahypergolicliquid-propellant,1
utilizesmonomethyl,1
hydrazinefuelandnitrogen,1
tetroxideoxidizer.,1
Each,2
Draco,2
thruster,1
generates,1
400,1
N,1
(90,1
lbf),2
thrust.[112]They,1
theDragonandDragon,1
2spacecraft.[107]SuperDracois,1
hypergolic,1
liquid-propellant,1
"that,",1
like,3
"Draco,",1
usesmonomethyl,1
hydrazineandnitrogen,1
tetroxidepropellants.,1
Eight,1
SuperDraco,3
providelaunch,1
capabilityfor,1
scenario.,1
produces,1
73,1
kN,1
"(16,000",1
thrust.,1
Initial,1
perform,2
retropropulsive,1
"however,",1
scrapped,1
2017,5
traditional,2
parachute,1
descent,1
andsplashdownat,1
sea.[113]First,1
firing,1
subscaleRaptordevelopment,1
2016,6
"McGregor,",1
Texas.Raptor,1
liquid,1
oxygen,1
liquidmethane-fueledfull-flow,1
cycleengines,1
in-developmentStarshiplaunch,1
system.[105]Development,1
versions,1
test-fired,1
2016.[114]On,1
conducted,4
"itsStarhoppervehicle,",1
remained,2
tethered,1
ground.[115]In,1
Raptor,2
powering,1
theStarhoppervehicle,1
altitude,2
(66,1
ft).[116]SpaceX,1
continues,2
2021.[117]Dragon,1
spacecraftMain,1
articles:SpaceX,3
DragonandDragon,1
2The,1
SpaceX'sCrew,1
"Dragonspacecraft,",1
Developmentprogram.SpaceX,1
Station.,1
Thefirst,1
version,1
"cargo,",2
2010.[31]The,1
currently,2
generation,1
known,2
asDragon,1
conductedits,1
without,1
"crew,",3
followed,1
bya,1
flightof,1
2020.[118][75]Dragon,1
transporting,1
four,5
configuration,2
tolow,2
orbit.[119]On,1
7,12
flewthe,1
variant,1
2to,1
100th,2
flight.,1
redesigned,2
renewed,1
NASA.[120]On,1
27,12
revealed,2
XL,6
carry,1
pressurized,1
unpressurized,1
experiments,1
supplies,4
NASA's,4
plannedLunar,1
Gatewayspace,2
station,8
aGateway,1
Logistics,4
Services(GLS),1
contract.[121]NASA,1
sample,1
collection,1
"materials,",1
spacesuits,1
Gateway,5
surface,1
theMoon.,1
Heavyand,1
"5,000",1
"(11,000",1
Gateway.,1
stay,1
twelve,1
months,1
research,3
payloads,4
inside,1
outside,1
vessel,1
"remotely,",1
crews,2
present.[122][123]Autonomous,1
shipsMain,1
"program,Falcon",1
"tests,",1
andAutonomous,1
shipAnautonomous,1
shipin,1
position,1
prior,2
17,20
CRS-6.SpaceX,1
routinely,1
returns,2
thefirst,1
stageof,1
launches.,3
predetermined,1
site,6
propulsion,1
systems.[124]When,1
propellent,1
margins,1
permit,2
"(RTLS),",1
floating,2
platform,1
"ocean,",1
calledautonomous,1
ships(ASDS).[125]SpaceX,1
introducefloating,1
platforms.,1
oil,3
rigs,2
2020s,1
sea,1
option,2
second-generation,1
vehicle:,1
"system,",1
consisting,1
Super,2
purchasedtwo,1
deepwater,1
rigsand,1
refitting,1
launches.[126]StarshipMain,1
Mars,6
"infrastructure,SpaceX",1
andStarship,1
historySpaceX,1
SN9,1
prototype.SpaceX,1
super-heavy,1
asStarship.,1
comprises,1
called,1
"Heavy,",2
supersede,1
company's,3
hardware,1
2020s.[127][128]SpaceX,1
initially,1
envisioned,1
12-meter-diameter,1
ITS,1
concept,1
solely,1
aimed,3
transit,1
interplanetary,2
uses.,1
articulated,1
smaller,1
9-meter-diameter,1
replace,1
–,14
"Earth-orbit,",1
"lunar-orbit,",1
"missions,",5
"potentially,",1
intercontinental,1
passenger,2
set,4
markedly,1
lower,3
structure.[129]In,1
stainless,1
ofcarbon,1
"fiberconstruction,",1
aims,1
improving,1
performance,1
drastically,1
decreasing,1
cost.,2
Private,2
passengerYusaku,1
Maezawahas,1
contracted,2
tofly,1
Moonin,1
2023.[130]The,1
long-term,2
vision,1
humancolonization,1
Mars.[131][132][133]StarlinkMain,1
article:Starlink60,1
satellites,11
stacked,1
together,1
deployment.Starlink,1
Internet,4
cross-linkedcommunications,1
satellitesin,1
"1,100",2
km,3
orbits.,4
Owned,1
increase,1
profitability,1
cash,1
"flow,",1
allow,2
buildits,1
colony.[134]Development,1
prototypetest-flightsatellites,1
SpaceXPaz,1
satellitemission,1
2017.,55
aboard,2
9.[135]By,1
1737,1
satellites.[136]Initial,1
2020.[137]In,1
filed,1
theFederal,1
Communications,2
Commissionplans,1
field,1
additional,8
"7,518V-bandsatellites",1
non-geosynchronous,1
orbitsto,1
communications,2
services.[138]In,1
sibling,1
"company,SpaceX",1
"Services,",1
"Inc.,",2
license,1
"1,000,000fixedsatellite",1
stations,1
communicate,1
system.[139]TheFederal,1
Commission(FCC),1
US$900,1
subsidies,3
rural,2
network.,1
bring,2
35,1
states.[140]On,1
"15,",2
2021,3
Google,3
collaborated[141]to,1
data,2
cloud,2
Enterprise,2
customers.ControversiesThe,1
ofStarlinksatellites,1
criticized,1
astronomers,1
concerns,1
overlight,1
"pollution,[142][143][144]with",1
brightness,3
optical,1
radio,2
wavelengths,1
interfering,1
scientific,1
observations.[145]In,1
"response,",1
implemented,1
upgrades,1
operation.[146]The,1
employed,1
creates,1
dangers,1
ofspace,1
debriscollisionsresulting,1
thousands,1
orbit.[147][148]However,1
equipped,1
krypton-fueledHall,1
thrusterswhich,1
tode-orbitat,1
life.,1
"Additionally,",2
avoid,1
collisions,1
uplinked,1
tracking,1
data.[149]Other,1
projectsMain,1
article:Hyperloop,1
pod,1
competitionIn,1
sponsor,1
"aHyperloopcompetition,",1
1.6,1
(0.99,1
mi),1
longsubscaletest,1
track,2
near,2
competitive,1
events.[150][151]The,1
annual,1
competitions,1
since,12
2017.[152][153]In,1
collaboration,1
doctors,1
academic,1
"researchers,",1
employees,3
participate,1
creation,2
aCOVID-19antibody-testing,1
2020.,44
4300,1
volunteered,1
blood-samples,1
apeer-reviewedscientific,1
paper,1
crediting,1
eight,1
coauthors,1
suggesting,1
certain,1
level,1
COVID-19,2
antibodies,1
may,3
lasting,1
protection,1
virus.[154][155]FacilitiesThe,1
located,3
California.SpaceX,1
"isheadquarteredinHawthorne,",1
serves,1
plant.,1
operates,6
"inRedmond,",2
"Washington,",2
owns,1
"sites,",2
another,5
development.,1
regional,1
offices,1
"Texas,",2
"Virginia,",1
D.C.[64]SpaceX,1
incorporated,1
state,1
"ofDelaware.[156]Headquarters,",1
facilitiesFalcon,2
v1.1rocket,1
Hawthorne,4
2014.SpaceX,1
Headquarters,2
theLos,1
Angelessuburb,1
"ofHawthorne,",1
three-story,1
byNorthrop,1
Corporationto,1
buildBoeing,1
"747fuselages,[157]houses",1
office,3
"space,",1
"control,",1
"and,",1
facilities.[158]The,1
area,1
concentrations,1
"headquarters,",1
"facilities,",1
and/or,1
subsidiaries,1
"U.S.,",1
includingBoeing/McDonnell,1
Douglasmain,1
building,3
"campuses,Aerospace",1
"Corp.,Raytheon,",1
NASA'sJet,1
Propulsion,2
"Laboratory,United",1
Force'sSpace,1
Missile,4
Systems,3
CenteratLos,1
Air,16
"Base,Lockheed",1
"Martin,BAE",1
"Systems,Northrop",1
"Grumman,",1
"andAECOM,",1
"etc.,",1
pool,1
engineers,1
college,1
engineering,1
graduates.[157]SpaceX,1
utilizes,1
degree,1
ofvertical,1
integrationin,1
engines.[10]SpaceX,1
builds,1
itsrocket,1
"engines,rocket",1
"stages,spacecraft,",1
principalavionicsand,1
allsoftwarein-house,1
unusual,1
"Nevertheless,",1
still,1
"3,000",1
"suppliers,",2
weekly.[159]Development,1
facilitiesMain,2
FacilitySpaceX,1
McGregor,4
"bunker,",1
2012SpaceX,1
tested,1
onrocket,1
"stands,",1
low-altitudeVTVLflight,1
9Grasshopperv1.0,1
andF9R,1
Dev1test,1
2013–2014,1
carried,1
McGregor.,1
Testing,1
much,2
theSpaceX,2
"sitenearBrownsville,",1
Texas.[158]The,1
facilities,2
fromBeal,1
"Aerospace,",1
refitted,1
stand,1
forFalcon,1
9engine,1
testing.,1
improvements,1
facility,11
extended,3
acreage,1
purchasing,1
pieces,1
farmland.,1
half-acre,1
concrete,1
Grasshopper,1
program.[160]As,1
"2012[update],",1
seven,2
stands,3
"""18",1
hours,1
"day,",1
days,1
"week""[161]and",1
ramping,2
next,1
years.[162]In,1
addition,2
routine,1
"testing,",2
capsules,1
(following,1
"mission),",1
shipped,1
"de-fueling,",1
"cleanup,",1
future,3
missions.[163]Launch,1
Side,1
Boosters,1
onLZ1and,1
LZ2.SpaceX,1
threeorbitallaunch,1
atCape,1
"Station,Vandenberg",1
"Base,",2
andKennedy,1
"Center,",1
"nearBrownsville,",2
see,1
niche,1
sufficient,1
pad.[164]The,1
Vandenberg,2
enables,2
highly,1
inclined,1
orbits,2
"(66–145°),",1
medium,1
inclination,2
(28.5–51.6°).[165]Before,1
"retired,",1
allFalcon,1
1launches,1
took,1
place,2
theRonald,1
Reagan,1
Ballistic,1
Defense,1
SiteonOmelek,1
Island.[166]Cape,1
StationIn,1
2007,1
USAF,1
ofCape,1
40(SLC-40),1
SpaceX.[167]The,1
"launches,",4
mainly,1
low,4
geostationary,1
SLC-40,1
supporting,1
formerLaunch,1
13at,1
"Canaveral,",1
renamedLanding,1
Zone,2
designated,1
9first-stage,1
landings.[168]Vandenberg,1
BaseSpaceX,1
west,1
coast,1
atVandenberg,1
"ofCASSIOPE,",1
2013.Vandenberg,1
4(SLC-4E),1
leased,1
polar,1
"Heavy,[169]but",1
cannot,1
neighboring,1
SLC-4W,1
converted,1
Landing,1
landed,1
"boosters,",1
2018.[170]Kennedy,1
CenterOn,1
14,5
signed,2
20-year,1
lease,1
forLaunch,1
39A.[171]The,1
pad,1
subsequently,2
supportFalcon,1
Heavylaunches.,1
itsfirst,1
missionto,1
Pad,2
39A,1
2020.[172]Boca,1
TexasThe,1
assembly,1
building.Main,1
siteSpaceX,1
flies,1
Boca,2
2021.[173]SpaceX,1
publicly,2
Texasin,1
2014.[174][175]TheFederal,1
Aviation,3
Administration(FAA),1
2014.[176]SpaceX,1
ground,1
2014,4
latter,1
half,1
"2015,[177]with",1
firstsuborbitallaunches,1
2019.[158]Satellite,1
facilityFurther,1
information:StarlinkIn,1
entering,1
business.,1
"30,000",1
sq,3
ft,3
"(2,800",1
m2),3
Washington.,1
Redmond,1
acquired,2
"40,625",1
"(3,774.2",1
laboratory,1
satellites.[178]In,1
"8,000",2
(740,1
creative,1
"inIrvine,",1
California(Orange,1
County),1
communications.[179][180]ContractsFurther,1
information,1
launches:Falcon,1
§,1
"manifest,List",1
andList,1
flightsSpaceX,1
actual,1
supply,3
fromNASAfor,1
Station(ISS),2
developed.,1
forU.S.,1
militarylaunches,1
ofEvolved,1
Expendable,1
Vehicle-class,1
(EELV),1
payloads.,1
With,3
2018,4
"alone,",1
represents,1
contract.[64]NASACOTSMain,1
article:Commercial,2
ServicesThe,1
berthed,3
byCanadarm2.In,1
NASACommercial,1
Phase,2
demonstrate,1
delivery,2
"Station(ISS),",1
possible,1
transport.[181]Through,1
"""seed",1
"money""",1
Agreements,1
"capabilities,",1
paid,1
US$396,1
self-invested,1
US$500,1
vehicle.[182]TheseSpace,1
Agreementshave,1
shown,1
saved,1
millions,1
dollars,1
"costs,",1
~4–10,1
cheaper,1
produced,1
alone.[183]In,1
"1mission,",1
spacecraft.[184]Dragon,1
duringSpaceX,1
2in,1
aprivate,1
spacecraft.[185]Commercial,1
cargoMain,1
articles:Commercial,1
ServicesandGateway,1
ServicesCommercial,3
Services(CRS),1
2008,3
commercially,2
spacecraft.,1
US$1.6,1
12,12
covering,1
deliveries,1
2016.[186]SpaceX,1
"CRS-1,",1
"days,",1
beforere-entering,1
atmosphereand,1
splashing,1
Pacific,1
Ocean.[187]CRS,1
twice,1
then.,1
ordering,1
twenty,1
ISS.[188][186][189]The,1
final,3
"mission,SpaceX",1
"CRS-20,",1
departed,1
andDragonwas,1
Asecond,1
phaseof,1
awardees.,1
upgradedDragon,1
2spacecraft.[190][191]In,1
XLspacecraft,1
theLunar,1
station.,1
Heavy.[192]Commercial,1
crewMain,1
DevelopmentCrew,1
undergoing,1
flightSpaceX,1
responsible,1
ISS.,2
(CCDev),1
"2011,[193][194]followed",1
itsDragon,1
2spacecraft.[195]In,1
chose,1
Boeing,1
systems,1
ISS.[196]SpaceX,1
US$2.6,1
complete,2
certify,1
least,3
astronaut,2
aboard.,1
Once,1
achieves,1
"certification,",1
requires,1
"two,",1
"six,",1
station.[196]SpaceX,1
aPad,1
Abort,2
"Test,",1
2015.[197]In,1
NASA.[198]In,1
docked,3
splashed,1
Ocean.[199]In,1
anin-flight,1
last,3
flying,2
fired,2
simulated,1
scenario.[200]On,1
theCrew,2
Demo-2mission,1
Stationwith,2
astronautsBob,1
BehnkenandDoug,1
"Hurley,",1
theISS.[201]TheCrew-1mission,1
Stationon,1
16,13
withNASAastronautsMichael,1
"Hopkins,Victor",1
GloverandShannon,1
Walkeralong,1
withJAXAastronautSoichi,1
"Noguchi,[202]all",1
members,2
theExpedition,1
64crew.[203]On,1
23,13
"2021,Crew-2was",1
astronautsShane,1
KimbroughandK.,1
Megan,1
"McArthur,",1
JAXA,1
astronautAkihiko,1
"Hoshide,",1
andESAastronautThomas,1
Pesquet.[204]TheCrew-2mission,1
24,4
2021.[205]National,1
defenseLaunch,1
theSTP-2mission,1
2019In,1
anIndefinite,1
Delivery/Indefinite,1
Quantity(IDIQ),1
allowing,1
Forceto,1
company.[206]In,1
"2008,NASAannounced",1
IDIQ,1
"billion,",1
depending,1
awarded.,1
covers,1
ordered,1
2012.[207]Musk,1
announcement,1
sold,1
variousFalconvehicles.[207]In,1
Defense(DoD).,1
ForceSpace,1
Centerawarded,1
EELV-class,1
missions:Deep,1
Climate,1
Observatory(DSCOVR),1
andSpace,1
Program,2
2(STP-2).,1
DSCOVR,1
9launch,2
STP-2,1
Heavyon,1
25,5
2019.[208]In,1
v1.1was,1
forNational,1
"Launch(NSSL),",1
allows,1
classified,2
national,6
security.[101]This,1
byUnited,1
Alliance(ULA),2
payloads.[209]In,1
2ndGPS,1
3satellite,1
US$82.7,1
million.[210]This,1
40%,2
similar,1
previous,1
missions.[211]SpaceX,1
3rd,1
GPS,4
2020.[212]In,1
secured,2
US$290,1
III,1
satellites.[213]In,1
U.S.National,1
Reconnaissance,1
Office(NRO),1
taking,1
2017.[214]In,1
US$297,1
slated,1
earlier,2
FY,1
2021.[215]On,1
theU.S.,1
Forceawarded,1
National,4
(NSSL),1
5–7,1
years.,1
US$316,1
launch.,1
handle,1
military's,1
requirements,1
period.[216]Space,1
tourismInspiration4was,1
ahuman,1
spaceflightmission,1
behalf,2
ofShift4,1
PaymentsCEOJared,1
Isaacman.,1
DragonResilienceon,1
FloridaKennedy,1
Center'sLaunch,1
39Aatop,1
placed,1
Dragoncapsuleintolow,1
18,10
theResiliencesplashed,1
Ocean.,1
spaceflightwith,1
citizens,1
charitable,1
effort,1
ofSt.,1
Jude,1
Children's,1
Research,3
"HospitalinMemphis,",1
Tennessee.,1
Inspiration4,2
585,1
(364,1
"mi),",1
sinceSTS-103in,1
1999,1
fifth-highest,1
human,1
overall.,1
received,1
training,3
lessons,1
"mechanics,",1
operating,1
microgravity,1
"environment,",1
stress,1
emergency-preparedness,1
simulations.[217]Launch,1
pressureMain,1
article:Space,1
competitionSpaceX's,1
"prices,",1
especially,1
forcommunication,1
satellitesflying,1
togeostationary,1
"orbit(GTO),",1
pressure,1
competitors,1
prices.[10]Prior,1
"2013,",1
comsat,1
byArianespace(flying,1
theAriane,2
5),1
andInternational,1
Services(flying,1
theProton).[218]With,1
published,1
US$56.5,1
cheapest,1
industry.[219]European,1
operators,1
pushing,1
theEuropean,1
Agency(ESA),1
reduce,1
prices,1
5and,1
futureAriane,1
6rockets,1
SpaceX.[220]In,1
booked,1
RussianProtonrocket.[43]SpaceX,1
compete,1
anticipating,1
slump,1
"domestic,",1
"military,",1
spy,1
ULA,5
go,1
unless,1
orders.[221]To,1
"end,",1
restructuring,2
processes,1
half.[222][223]Congressional,1
testimony,1
suggested,1
NASASpace,1
Agreementprocess,1
"""setting",1
high-level,1
requirement,1
[while],1
leaving,2
details,1
"industry""",1
substantially,1
According,1
independently,1
verified,2
"numbers,",1
US$390,1
million.,3
2011,2
agency,1
US$4,1
upon,2
contracting,1
"processes,",1
more.[183]In,1
administratorJim,1
Bridenstineremarked,1
thanks,1
investments,1
70%,1
"market,",1
improvement,1
country.[224]Board,1
directorsSpaceXboard,1
directorsas,1
2021[225]Joined,1
BoardNameTitles2002[226]Elon,1
"MuskFounder,",1
"Chairman,",1
CEO,3
SpaceX;,1
"CEO,Product",1
"Architect,",1
former,3
Chairman,3
ofTesla;,1
ofSolarCity[226]2002[227]Kimbal,1
MuskBoard,1
"member,",1
Tesla[228]2009[229]Gwynne,1
ShotwellPresident,1
COO,2
SpaceX[230]2009[229]Luke,1
"NosekCo-founder,",1
PayPal[231]2009[229]Steve,1
"JurvetsonCo-founder,",1
Future,4
Ventures,1
fund[232]2010[233]Antonio,1
GraciasCEO,1
Investment,1
Committee,2
Valor,1
Equity,1
Partners[234]2015[235]Donald,1
HarrisonPresident,1
partnerships,1
corporate,1
"development,",1
Google[236]See,1
alsoBlue,1
OriginHuman,1
MarsList,1
spacecraftSpace,1
colonizationVirgin,1
GalacticReferences^.mw-parser-output,1
cite.citation{font-style:inherit}.mw-parser-output,1
.citation,6
"q{quotes:""\""""""\""""""'""""'""}.mw-parser-output",1
.id-lock-free,1
"a,.mw-parser-output",5
.cs1-lock-free,1
"a{background:linear-gradient(transparent,transparent),url(""//upload.wikimedia.org/wikipedia/commons/6/65/Lock-green.svg"")right",1
0.1em,4
center/9px,3
no-repeat}.mw-parser-output,4
.id-lock-limited,1
.id-lock-registration,1
.cs1-lock-limited,1
.cs1-lock-registration,1
"a{background:linear-gradient(transparent,transparent),url(""//upload.wikimedia.org/wikipedia/commons/d/d6/Lock-gray-alt-2.svg"")right",1
.id-lock-subscription,1
.cs1-lock-subscription,1
"a{background:linear-gradient(transparent,transparent),url(""//upload.wikimedia.org/wikipedia/commons/a/aa/Lock-red-alt-2.svg"")right",1
".cs1-subscription,.mw-parser-output",1
.cs1-registration{color:#555}.mw-parser-output,1
.cs1-subscription,1
"span,.mw-parser-output",1
.cs1-registration,1
span{border-bottom:1px,1
dotted;cursor:help}.mw-parser-output,1
.cs1-ws-icon,1
"a{background:linear-gradient(transparent,transparent),url(""//upload.wikimedia.org/wikipedia/commons/4/4c/Wikisource-logo.svg"")right",1
center/12px,1
code.cs1-code{color:inherit;background:inherit;border:none;padding:inherit}.mw-parser-output,1
.cs1-hidden-error{display:none;font-size:100%}.mw-parser-output,1
.cs1-visible-error{font-size:100%}.mw-parser-output,1
.cs1-maint{display:none;color:#33aa33;margin-left:0.3em}.mw-parser-output,1
.cs1-format{font-size:95%}.mw-parser-output,1
".cs1-kern-left,.mw-parser-output",1
.cs1-kern-wl-left{padding-left:0.2em}.mw-parser-output,1
".cs1-kern-right,.mw-parser-output",1
.cs1-kern-wl-right{padding-right:0.2em}.mw-parser-output,1
".mw-selflink{font-weight:inherit}""California",1
Business,5
Search,1
(C2414622,1
"Corp)"".",1
California,3
Secretary,1
State.Archivedfrom,1
Retrieved5,4
"May2018.^""Who",1
big?,1
|,5
Business|,1
Economy,1
news,2
German,1
perspective,1
DW,1
"27.05.2020"".Archivedfrom",1
Retrieved28,6
"May2020.^""Gwynne",1
Shotwell:,1
Executive,2
Profile,1
&,7
"Biography"".",1
Bloomberg.Archivedfrom,2
2019.,20
Retrieved1,87
"March2017.^""SpaceX",10
No.,3
"revenue,",1
$2,1
"year,",1
Jefferies,1
"estimates"".",1
cnbc.com.,1
2019.Archivedfrom,8
Retrieved20,5
May2019.^Fred,1
Lambert,1
(17,4
"2016).""Elon",4
stake,1
actually,1
"shares"".Archivedfrom",1
2016.,14
Response,1
DOJ,1
Hiring,1
"Subpoena"".Archivedfrom",1
2021.,38
June2021.^abMiles,1
O'Brien,1
(1,2
"2012).""Elon",3
"Unedited"".",1
Archived,26
fromthe,25
originalon,20
March2017.^abJohn,1
Carter,1
McKnight,1
(25,6
"2001).""Elon",1
Life,1
"Foundation"".",1
Frontier,2
Foundation.,1
March2017.^abElon,1
(30,4
"2009).""Risky",1
"Business"".",1
IEEE,1
Spectrum.Archivedfrom,1
March2017.^abcdAndrew,1
Chaikin,1
(January,1
"2012).""Is",1
Changing,1
"Equation?"".",1
Smithsonian.,1
March2017.^abcdAshlee,1
Vance,1
(14,3
"2015).""Elon",2
dream,2
killed,1
"Tesla"".Bloomberg.com.",1
March2017.^Michael,2
Belfiore,4
"2009).""Behind",1
Scenes,1
World's,2
Ambitious,1
"Makers"".",1
Popular,4
Mechanics.Archivedfrom,3
13,10
March2017.^Podcast:,1
On,2
Prospects,1
LauncherArchivedJune,1
"10,",1
theWayback,5
MachineAviation,1
Week,2
Irene,2
"Klotz,",1
accessed,2
10,6
"2020^Berger,",1
Eric,10
(2021).Liftoff.William,6
Morrow,6
Company.,6
p.,7
"22.ISBN978-0-06-297997-1.^""Space",1
"Corporation"".",1
Retrieved15,5
"December2012.^Maney,",1
Kevin,1
"2005).""Private",1
sector,1
enticing,1
"frontier"".",1
USAtoday.com.Archivedfrom,1
2012.,7
Retrieved14,4
"March2021.^abHoffman,",1
Carl,1
(22,5
"2007).""Elon",1
Is,2
Betting,1
His,1
Fortune,1
Mission,4
Beyond,1
Earth's,1
"Orbit"".Wired",1
Magazine.Archivedfrom,2
"March2014.^""Commercial",1
Market,2
Assessment,2
Cargo,2
"Systems""(PDF).nasa.gov.",1
NASA.,4
2011.,7
40.Archived(PDF)from,1
2014.,5
Retrieved10,2
June2015.SpaceX,1
$300,1
$90,1
spent,1
contribute,1
extent,1
$390,1
"costs.^Berger,",1
215.ISBN978-0-06-297997-1.^Michael,1
(18,3
"2005).""Race",1
Next,2
Prize,1
"Ignites"".",1
Wired.,1
"March2017.^""NASA",3
selects,1
"partners"".",1
Spaceflight,10
Now.,3
2006.Archivedfrom,1
"March2017.^""Falcon",3
Reaches,2
But,1
Loses,1
Control,1
Destroyed,1
"Re-Entry"".",1
Satnews.com.,1
21,11
2007.,2
2007.^Graham,1
Warwick,1
Guy,1
"Norris,",1
"""Blue",1
Sky,2
Thinking:,1
DARPA,1
"50,""Aviation",1
"Technology,18–25",1
Aug,1
"18.^Berger,",1
pp.,2
"178–182.ISBN978-0-06-297997-1.^Berger,",1
"216.ISBN978-0-06-297997-1.^Berger,",1
"217–221.ISBN978-0-06-297997-1.^Graham,",1
William,2
(20,5
"2017).""SpaceX",1
50,1
From,3
taming,1
achieving,1
cadence,1
"9"".NASASpaceFlight.com.Archivedfrom",1
31,7
Retrieved16,9
"March2021.^Berger,",1
"222.ISBN978-0-06-297997-1.^David,",1
"Leonard.""SpaceX",1
tackles,1
heavy,1
"vehicle"".MSNBC.",1
NBC,1
News.Archivedfrom,6
March2021.^abDavid,1
J.,2
Frankel,1
(26,3
"2010).""Minutes",1
NAC,1
"Committee""(PDF).",1
NASA.Archived(PDF)from,1
Retrieved24,2
June2017.This,1
incorporates,15
text,15
"source,",15
thepublic,15
"domain.^ab""Private",1
capsule's,1
maiden,2
voyage,1
ends,1
"splash"".BBC",1
News.,1
8,6
2010.Archivedfrom,2
March2017.^Denise,1
Chow,2
(8,3
"2010).""Q",1
A,3
Musk:,4
Master,2
"Dragons"".",1
Space.com.Archivedfrom,1
June2017.^Denise,1
"2011).""Private",1
Spaceship,2
Builders,1
Split,1
Nearly,2
$270,1
Million,3
"Funds"".",1
Space.com.,4
"March2017.^Koenigsmann,",1
Hans,2
"2018).""Statement",1
Dr.,1
Koeningsmann,1
Vice,2
"President,",1
Build,2
Reliability,1
Corp.,2
"(SpaceX)""(PDF).",1
original(PDF)on,5
2018.^Caleb,1
Melby,1
(12,4
"2012).""How",1
Became,1
Billionaire,2
Twice,1
"Over"".Forbes.Archivedfrom",1
"March2017.^""Elon",1
Anticipates,1
Third,1
IPO,2
Three,2
Years,1
"SpaceX"".Bloomberg.com.",1
Bloomberg.,1
2012.Archivedfrom,3
March2017.^Jane,1
Watts,1
(27,7
Why,1
Has,1
Right,1
Stuff,1
Win,1
"Race"".",1
CNBC.Archivedfrom,3
March2017.^abCanadian,1
Press,3
"2012).""Private",1
blasts,1
reaches,2
"launch"".",3
CBC,1
"March2017.^""Privately-held",1
Worth,1
$2.4,1
Billion,3
"$20/Share,",1
Double,1
Pre-Mission,1
Secondary,1
Value,1
Following,1
Historic,3
Success,3
"Station"".privco.com.",1
March2017.^Ricardo,1
Bilton,1
(10,4
"2012).""SpaceX's",1
skyrockets,1
US$4.8,1
"mission"".",2
VentureBeat.Archivedfrom,1
overview,1
"secondmarket"".",1
SecondMarket.,1
"2012.^abFernholz,",1
"Tim.""The",1
visual,1
history,3
single-minded,1
pursuit,1
"reusability"".Quartz.Archivedfrom",1
March2021.^abPeter,1
B.,5
de,6
Selding,5
"2015).""Arianespace,",1
Battled,1
Draw,1
"Contracts"".",1
SpaceNews.Archivedfrom,8
2015.,6
March2017.^Amy,1
Svitak,1
(11,2
"2014).""Arianespace",1
To,3
ESA:,1
We,2
Need,1
"Help"".",1
Week.Archivedfrom,2
5,7
March2017.^Peter,3
"2014).""Satellite",1
Operators,1
ESA,1
Reduction,1
Ariane,1
"Costs"".",1
SpaceNews.,7
March2017.[permanent,3
link]^Melody,1
Petersen,3
"2014).""SpaceX",4
upset,1
firm's,1
"satellites"".The",1
Times.Archivedfrom,8
"March2017.^""Air",1
budget,1
reveals,2
undercuts,1
"prices"".",1
Ars,1
Technica.Archivedfrom,4
Retrieved29,7
March2018.^Brian,1
Berger,2
"2015).""SpaceX",3
Confirms,1
"Investment"".",1
March2017.^Cecilia,1
"Kang,",2
Christian,1
Davenport,1
(9,4
founder,1
files,1
"space"".The",1
Washington,3
Post.Archivedfrom,2
March2017.^Stephen,1
Clark,2
"2015).""Support",1
probable,1
